data_id,num_item_id,age,comprehension,production,language,form,birth_order,ethnicity,sex,zygosity,norming,mom_ed,longitudinal,source_name,license,item_id,definition,type,category,lexical_category,lexical_class,word,complexity_category,produces
133819,168,16,8,8,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133820,168,16,23,23,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133821,168,16,170,170,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,TRUE
133822,168,16,11,11,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133823,168,16,180,180,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133824,168,16,83,83,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133825,168,16,167,167,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,TRUE
133826,168,16,5,5,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133827,168,16,5,5,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133828,168,16,18,18,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133829,168,16,12,12,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133830,168,16,74,74,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133831,168,16,20,20,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133832,168,16,123,123,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133833,168,16,14,14,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133834,168,16,32,32,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133835,168,16,25,25,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133836,168,16,71,71,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133837,168,16,13,13,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133838,168,16,14,14,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133839,168,16,13,13,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133840,168,16,28,28,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133841,168,16,68,68,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133842,168,16,21,21,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133843,168,17,16,16,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133844,168,16,26,26,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133845,168,16,18,18,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133846,168,16,48,48,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133847,168,16,33,33,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133848,168,16,16,16,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133849,168,16,74,74,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,TRUE
133850,168,16,83,83,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133851,168,16,68,68,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133852,168,16,6,6,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133853,168,16,11,11,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133854,168,16,64,64,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133855,168,16,14,14,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133856,168,16,60,60,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133857,168,16,44,44,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133858,168,16,32,32,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133859,168,16,14,14,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133860,168,16,86,86,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133861,168,16,27,27,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133862,168,16,45,45,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133863,168,16,83,83,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133864,168,16,54,54,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133865,168,16,15,15,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133866,168,16,42,42,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133867,168,16,17,17,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133868,168,16,23,23,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133869,168,16,48,48,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133870,168,16,33,33,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133871,168,16,54,54,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133872,168,16,9,9,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133873,168,16,92,92,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133874,168,16,86,86,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133875,168,16,36,36,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133876,168,16,24,24,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133877,168,16,146,146,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133878,168,16,7,7,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133879,168,16,18,18,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133880,168,16,73,73,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133881,168,16,62,62,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133882,168,16,26,26,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133883,168,16,9,9,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133884,168,16,7,7,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133885,168,16,21,21,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133886,168,16,18,18,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133887,168,16,49,49,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133888,168,16,45,45,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133889,168,16,5,5,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133890,168,16,36,36,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133891,168,16,46,46,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133892,168,16,12,12,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133893,168,16,18,18,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133894,168,16,39,39,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133895,168,16,174,174,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133896,168,16,85,85,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133897,168,16,304,304,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,TRUE
133898,168,16,55,55,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133899,168,16,17,17,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133900,168,16,167,167,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133901,168,16,59,59,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133902,168,16,54,54,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133903,168,16,14,14,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133904,168,16,101,101,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133905,168,16,60,60,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133906,168,16,157,157,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133907,168,16,44,44,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133908,168,16,21,21,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133909,168,16,27,27,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133910,168,16,41,41,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133911,168,16,30,30,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133912,168,16,27,27,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133913,168,16,90,90,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133914,168,16,4,4,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133915,168,16,34,34,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133916,168,16,16,16,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133917,168,16,156,156,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133918,168,16,179,179,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133919,168,16,30,30,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133920,168,16,209,209,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133921,168,16,100,100,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133922,168,16,165,165,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,TRUE
133923,168,16,10,10,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133924,168,16,11,11,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133925,168,16,404,404,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,TRUE
133926,168,16,272,272,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133927,168,16,311,311,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133928,168,16,57,57,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133929,168,16,21,21,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133930,168,16,58,58,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133931,168,16,107,107,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133932,168,16,28,28,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133933,168,16,39,39,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133934,168,16,8,8,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133935,168,16,31,31,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133936,168,16,52,52,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133937,168,16,12,12,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133938,168,16,23,23,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133939,168,16,19,19,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133940,168,16,51,51,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133941,168,16,28,28,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133942,168,16,154,154,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133943,168,16,26,26,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133944,168,16,1,1,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133945,168,16,78,78,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133946,168,16,151,151,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133947,168,16,48,48,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133948,168,16,85,85,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133949,168,16,49,49,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133950,168,16,89,89,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133951,168,16,64,64,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133952,168,16,279,279,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133953,168,16,160,160,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133954,168,16,74,74,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133955,168,16,70,70,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133956,168,16,8,8,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133957,168,16,37,37,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133958,168,16,10,10,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133959,168,16,27,27,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133960,168,16,41,41,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133961,168,16,156,156,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133962,168,16,40,40,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133963,168,16,34,34,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133964,168,16,8,8,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133965,168,16,17,17,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133966,168,16,22,22,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133967,168,16,7,7,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133968,168,16,81,81,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133969,168,16,67,67,English (American),WS,NA,NA,Female,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
133970,168,16,29,29,English (American),WS,NA,NA,Male,NA,FALSE,NA,TRUE,Thal (16),CC-BY,item_168,mittens,word,clothing,nouns,nouns,mittens,,FALSE
